run_id	sequence_accession	score	percent_identity	n_reads	viral_name
SRR10209522	NC_001806.2	100	98	566	Human herpesvirus 1
SRR10209525	NC_001806.2	100	98	1515	Human herpesvirus 1
SRR10209537	NC_001806.2	100	98	1219	Human herpesvirus 1
SRR10209539	NC_001806.2	100	98	974	Human herpesvirus 1
SRR10209540	NC_001806.2	100	98	8969	Human herpesvirus 1
ERR3675754	NC_001806.2	100	98	691	Human herpesvirus 1
SRR10209553	NC_001806.2	100	98	545	Human herpesvirus 1
SRR10209554	NC_001806.2	100	98	806	Human herpesvirus 1
SRR10209556	NC_001806.2	100	98	5811	Human herpesvirus 1
SRR10209569	NC_001806.2	99	98	451	Human herpesvirus 1
SRR10209571	NC_001806.2	100	98	4902	Human herpesvirus 1
SRR10149784	NC_001806.2	68	99	319	Human herpesvirus 1
SRR10209577	NC_001806.2	100	98	3975	Human herpesvirus 1
SRR10149786	NC_001806.2	76	99	362	Human herpesvirus 1
SRR10149788	NC_001806.2	94	99	798	Human herpesvirus 1
SRR10149789	NC_001806.2	81	99	402	Human herpesvirus 1
SRR10149790	NC_001806.2	100	99	465440	Human herpesvirus 1
SRR10149791	NC_001806.2	100	100	164756	Human herpesvirus 1
SRR10149792	NC_001806.2	100	99	1843	Human herpesvirus 1
ERR3209957	NC_001806.2	100	98	1092	Human herpesvirus 1
SRR10149793	NC_001806.2	92	99	813	Human herpesvirus 1
SRR10149794	NC_001806.2	95	99	772	Human herpesvirus 1
SRR10149796	NC_001806.2	100	99	4546	Human herpesvirus 1
SRR10149797	NC_001806.2	100	99	1634	Human herpesvirus 1
SRR10149798	NC_001806.2	100	99	1141502	Human herpesvirus 1
SRR10149799	NC_001806.2	100	99	200266	Human herpesvirus 1
SRR11116170	NC_001806.2	100	98	8498	Human herpesvirus 1
SRR11116171	NC_001806.2	100	98	22543	Human herpesvirus 1
SRR11116172	NC_001806.2	100	98	188075	Human herpesvirus 1
SRR10693289	NC_001806.2	66	98	169	Human herpesvirus 1
SRR11116173	NC_001806.2	100	98	5570	Human herpesvirus 1
SRR11116174	NC_001806.2	100	98	4910	Human herpesvirus 1
SRR11116175	NC_001806.2	100	98	2393	Human herpesvirus 1
SRR11116176	NC_001806.2	96	98	1509	Human herpesvirus 1
SRR11116177	NC_001806.2	97	98	2674	Human herpesvirus 1
SRR11116178	NC_001806.2	100	98	7165	Human herpesvirus 1
SRR11116179	NC_001806.2	100	98	5254	Human herpesvirus 1
SRR11116180	NC_001806.2	100	98	26737	Human herpesvirus 1
SRR11116181	NC_001806.2	100	98	8436	Human herpesvirus 1
ERR3209967	NC_001806.2	100	98	1241	Human herpesvirus 1
SRR10502411	NC_001806.2	100	99	8907163	Human herpesvirus 1
SRR10502412	NC_001806.2	100	99	7099568	Human herpesvirus 1
SRR10502413	NC_001806.2	100	99	3829616	Human herpesvirus 1
SRR10502414	NC_001806.2	100	99	12247487	Human herpesvirus 1
SRR10502415	NC_001806.2	100	99	15314506	Human herpesvirus 1
SRR10502416	NC_001806.2	100	99	14227184	Human herpesvirus 1
SRR10502417	NC_001806.2	100	99	7248045	Human herpesvirus 1
SRR10502418	NC_001806.2	100	99	7342036	Human herpesvirus 1
SRR10502419	NC_001806.2	100	99	11600684	Human herpesvirus 1
SRR10502420	NC_001806.2	100	99	13282047	Human herpesvirus 1
SRR10502421	NC_001806.2	100	99	5986633	Human herpesvirus 1
SRR10502422	NC_001806.2	100	99	5439327	Human herpesvirus 1
ERR3209974	NC_001806.2	60	98	202	Human herpesvirus 1
SRR10136626	NC_001806.2	51	98	190	Human herpesvirus 1
ERR3209976	NC_001806.2	100	98	855	Human herpesvirus 1
SRR10136649	NC_001806.2	100	99	419	Human herpesvirus 1
SRR10136650	NC_001806.2	100	98	390	Human herpesvirus 1
SRR10136651	NC_001806.2	100	98	1777	Human herpesvirus 1
SRR10136652	NC_001806.2	100	98	2001	Human herpesvirus 1
SRR10136653	NC_001806.2	100	99	1322	Human herpesvirus 1
SRR10136654	NC_001806.2	100	98	1281	Human herpesvirus 1
SRR10136655	NC_001806.2	100	99	787	Human herpesvirus 1
SRR10136656	NC_001806.2	100	99	1424	Human herpesvirus 1
SRR10136658	NC_001806.2	90	98	301	Human herpesvirus 1
SRR10136659	NC_001806.2	93	98	269	Human herpesvirus 1
SRR10136660	NC_001806.2	88	99	268	Human herpesvirus 1
ERR3209980	NC_001806.2	67	98	243	Human herpesvirus 1
SRR10136661	NC_001806.2	65	98	191	Human herpesvirus 1
SRR10136663	NC_001806.2	69	99	200	Human herpesvirus 1
SRR10136664	NC_001806.2	54	99	143	Human herpesvirus 1
ERR3675774	NC_001806.2	64	96	201	Human herpesvirus 1
SRR10136702	NC_001806.2	100	99	888	Human herpesvirus 1
SRR10136703	NC_001806.2	100	98	1404	Human herpesvirus 1
SRR10136704	NC_001806.2	100	98	1051	Human herpesvirus 1
SRR10387916	NC_001806.2	100	93	437	Human herpesvirus 1
SRR10136705	NC_001806.2	100	98	1751	Human herpesvirus 1
SRR10136706	NC_001806.2	100	98	1460	Human herpesvirus 1
SRR10136707	NC_001806.2	80	98	238	Human herpesvirus 1
SRR10136708	NC_001806.2	65	98	172	Human herpesvirus 1
SRR10136709	NC_001806.2	60	99	193	Human herpesvirus 1
SRR10136710	NC_001806.2	99	98	447	Human herpesvirus 1
SRR10136711	NC_001806.2	100	98	475	Human herpesvirus 1
SRR10136731	NC_001806.2	100	99	926	Human herpesvirus 1
SRR10136732	NC_001806.2	100	98	1398	Human herpesvirus 1
SRR10136733	NC_001806.2	100	98	1741	Human herpesvirus 1
SRR10136734	NC_001806.2	100	98	1040	Human herpesvirus 1
SRR10136735	NC_001806.2	100	98	1422	Human herpesvirus 1
SRR10136736	NC_001806.2	63	98	161	Human herpesvirus 1
SRR10136737	NC_001806.2	57	98	170	Human herpesvirus 1
SRR10136738	NC_001806.2	57	98	141	Human herpesvirus 1
SRR11092059	NC_001806.2	72	97	220	Human herpesvirus 1
ERR3209999	NC_001806.2	100	98	703	Human herpesvirus 1
ERR690513	NC_001806.2	100	98	5833	Human herpesvirus 1
ERR690514	NC_001806.2	100	98	6142	Human herpesvirus 1
ERR690515	NC_001806.2	100	98	5874	Human herpesvirus 1
SRR1055953	NC_001806.2	70	99	280	Human herpesvirus 1
SRR1055954	NC_001806.2	100	99	418831	Human herpesvirus 1
SRR1055955	NC_001806.2	100	99	257452	Human herpesvirus 1
SRR1055957	NC_001806.2	100	99	563054	Human herpesvirus 1
SRR1055958	NC_001806.2	100	99	210059	Human herpesvirus 1
ERR3675792	NC_001806.2	100	98	681	Human herpesvirus 1
SRR10885164	NC_001806.2	100	99	29717101	Human herpesvirus 1
SRR10885165	NC_001806.2	100	99	27349142	Human herpesvirus 1
SRR10885168	NC_001806.2	100	99	65703914	Human herpesvirus 1
SRR10885170	NC_001806.2	100	99	62697648	Human herpesvirus 1
SRR10885171	NC_001806.2	100	98	3030	Human herpesvirus 1
SRR10885172	NC_001806.2	100	99	10738744	Human herpesvirus 1
SRR10885173	NC_001806.2	100	99	16059432	Human herpesvirus 1
SRR10885174	NC_001806.2	100	99	7903772	Human herpesvirus 1
SRR10885175	NC_001806.2	100	99	12675418	Human herpesvirus 1
SRR10885176	NC_001806.2	100	99	9253298	Human herpesvirus 1
SRR10885177	NC_001806.2	100	99	30020910	Human herpesvirus 1
SRR10885178	NC_001806.2	100	99	10577755	Human herpesvirus 1
SRR10885179	NC_001806.2	100	99	9238572	Human herpesvirus 1
SRR10885180	NC_001806.2	100	99	9080709	Human herpesvirus 1
SRR10885181	NC_001806.2	100	99	5624692	Human herpesvirus 1
SRR10885182	NC_001806.2	100	99	6968861	Human herpesvirus 1
SRR10885183	NC_001806.2	100	98	9235	Human herpesvirus 1
SRR10885184	NC_001806.2	100	99	29185799	Human herpesvirus 1
SRR10885185	NC_001806.2	100	99	25762947	Human herpesvirus 1
SRR10885186	NC_001806.2	100	99	28240009	Human herpesvirus 1
SRR10885187	NC_001806.2	100	99	32584093	Human herpesvirus 1
SRR10885188	NC_001806.2	100	99	65333532	Human herpesvirus 1
SRR10885189	NC_001806.2	100	99	4347887	Human herpesvirus 1
ERR3210018	NC_001806.2	100	98	568	Human herpesvirus 1
SRR11207294	NC_001806.2	84	98	272	Human herpesvirus 1
SRR11250923	NC_001806.2	57	99	216	Human herpesvirus 1
SRR11250925	NC_001806.2	51	100	192	Human herpesvirus 1
SRR11250926	NC_001806.2	51	100	154	Human herpesvirus 1
SRR11250939	NC_001806.2	80	99	451	Human herpesvirus 1
ERR3210028	NC_001806.2	100	98	4365	Human herpesvirus 1
SRR11250940	NC_001806.2	87	100	1159	Human herpesvirus 1
SRR11250941	NC_001806.2	84	100	851	Human herpesvirus 1
SRR11100448	NC_001806.2	78	98	475	Human herpesvirus 1
SRR11100453	NC_001806.2	100	98	40330	Human herpesvirus 1
SRR11100454	NC_001806.2	100	98	18207	Human herpesvirus 1
SRR11100455	NC_001806.2	100	99	230350	Human herpesvirus 1
SRR11100456	NC_001806.2	100	99	57188	Human herpesvirus 1
SRR11025632	NC_001806.2	100	99	633	Human herpesvirus 1
ERR3210057	NC_001806.2	89	98	291	Human herpesvirus 1
ERR3210069	NC_001806.2	98	98	461	Human herpesvirus 1
ERR3210073	NC_001806.2	100	98	2303	Human herpesvirus 1
DRR012600	NC_001806.2	100	99	17680	Human herpesvirus 1
DRR012601	NC_001806.2	100	99	13622	Human herpesvirus 1
DRR012602	NC_001806.2	100	99	11645	Human herpesvirus 1
SRR1223590	NC_001806.2	97	98	584	Human herpesvirus 1
ERR3210102	NC_001806.2	100	98	1078	Human herpesvirus 1
ERR3210107	NC_001806.2	100	98	1960	Human herpesvirus 1
SRR2105890	NC_001806.2	100	99	1165	Human herpesvirus 1
SRR2105891	NC_001806.2	100	99	147397	Human herpesvirus 1
SRR2105892	NC_001806.2	94	99	310	Human herpesvirus 1
SRR2736363	NC_001806.2	58	97	186	Human herpesvirus 1
SRR2736366	NC_001806.2	100	97	1374	Human herpesvirus 1
SRR2736367	NC_001806.2	100	98	13341	Human herpesvirus 1
SRR2736369	NC_001806.2	100	98	1005350	Human herpesvirus 1
SRR2736368	NC_001806.2	100	98	736	Human herpesvirus 1
SRR2736370	NC_001806.2	100	98	1634190	Human herpesvirus 1
SRR1555281	NC_001806.2	56	99	195	Human herpesvirus 1
SRR1555282	NC_001806.2	79	99	334	Human herpesvirus 1
SRR2747472	NC_001806.2	93	98	173784	Human herpesvirus 1
SRR3098385	NC_001806.2	50	97	142	Human herpesvirus 1
SRR1708282	NC_001806.2	59	98	227	Human herpesvirus 1
SRR1708289	NC_001806.2	86	98	311	Human herpesvirus 1
SRR2182228	NC_001806.2	52	97	213	Human herpesvirus 1
SRR2182229	NC_001806.2	100	97	2684	Human herpesvirus 1
SRR2182230	NC_001806.2	100	97	2677	Human herpesvirus 1
SRR2182231	NC_001806.2	100	97	5638	Human herpesvirus 1
SRR2182232	NC_001806.2	100	97	3093	Human herpesvirus 1
SRR2182233	NC_001806.2	100	97	5437	Human herpesvirus 1
SRR2182234	NC_001806.2	100	97	5274	Human herpesvirus 1
SRR2182235	NC_001806.2	100	97	6243	Human herpesvirus 1
SRR2149935	NC_001806.2	96	98	1190	Human herpesvirus 1
SRR1553674	NC_001806.2	66	98	319	Human herpesvirus 1
SRR1553676	NC_001806.2	100	98	171796	Human herpesvirus 1
SRR1553677	NC_001806.2	100	98	245363	Human herpesvirus 1
SRR1553679	NC_001806.2	69	98	358	Human herpesvirus 1
SRR1553680	NC_001806.2	66	98	315	Human herpesvirus 1
SRR1553681	NC_001806.2	61	99	250	Human herpesvirus 1
SRR1553682	NC_001806.2	69	98	379	Human herpesvirus 1
SRR1553685	NC_001806.2	54	98	157	Human herpesvirus 1
SRR1553686	NC_001806.2	71	98	197	Human herpesvirus 1
SRR2183697	NC_001806.2	66	99	241	Human herpesvirus 1
SRR2183703	NC_001806.2	51	99	195	Human herpesvirus 1
SRR3657278	NC_001806.2	95	98	356	Human herpesvirus 1
SRR1523653	NC_001806.2	100	94	15695	Human herpesvirus 1
SRR1523654	NC_001806.2	100	98	242089	Human herpesvirus 1
SRR1523655	NC_001806.2	100	98	1700910	Human herpesvirus 1
SRR1523656	NC_001806.2	100	98	3370922	Human herpesvirus 1
SRR1523657	NC_001806.2	100	98	6825457	Human herpesvirus 1
SRR1523658	NC_001806.2	100	93	21065	Human herpesvirus 1
SRR1523659	NC_001806.2	100	98	55267	Human herpesvirus 1
SRR1523660	NC_001806.2	100	98	1324875	Human herpesvirus 1
SRR1523661	NC_001806.2	100	98	3381319	Human herpesvirus 1
SRR1523662	NC_001806.2	100	98	5006524	Human herpesvirus 1
SRR1523663	NC_001806.2	100	98	12060192	Human herpesvirus 1
SRR1523664	NC_001806.2	100	98	9422823	Human herpesvirus 1
SRR1523665	NC_001806.2	100	99	13919305	Human herpesvirus 1
SRR1523666	NC_001806.2	100	99	13957461	Human herpesvirus 1
SRR2565939	NC_001806.2	100	96	1919	Human herpesvirus 1
SRR1523667	NC_001806.2	100	94	43737	Human herpesvirus 1
SRR1523668	NC_001806.2	100	97	251660	Human herpesvirus 1
SRR1523669	NC_001806.2	100	98	1420220	Human herpesvirus 1
SRR1523670	NC_001806.2	100	98	3152266	Human herpesvirus 1
SRR1523671	NC_001806.2	100	98	4926984	Human herpesvirus 1
SRR1523672	NC_001806.2	100	94	8207	Human herpesvirus 1
SRR1523673	NC_001806.2	100	96	58450	Human herpesvirus 1
SRR1523674	NC_001806.2	100	98	1440060	Human herpesvirus 1
SRR1523675	NC_001806.2	100	98	4997733	Human herpesvirus 1
SRR1523676	NC_001806.2	100	98	8950081	Human herpesvirus 1
SRR1523677	NC_001806.2	100	98	10152180	Human herpesvirus 1
SRR1523678	NC_001806.2	100	98	12206399	Human herpesvirus 1
SRR1523679	NC_001806.2	100	98	17483479	Human herpesvirus 1
SRR3692369	NC_001806.2	50	99	157	Human herpesvirus 1
SRR1523680	NC_001806.2	100	98	21367473	Human herpesvirus 1
SRR3692493	NC_001806.2	100	99	663	Human herpesvirus 1
SRR3692634	NC_001806.2	100	99	3112	Human herpesvirus 1
SRR4381390	NC_001806.2	100	99	924	Human herpesvirus 1
SRR2565955	NC_001806.2	100	97	680	Human herpesvirus 1
SRR2565956	NC_001806.2	57	97	189	Human herpesvirus 1
SRR2565957	NC_001806.2	100	97	422	Human herpesvirus 1
SRR2565960	NC_001806.2	100	97	15464	Human herpesvirus 1
SRR3933503	NC_001806.2	51	99	153	Human herpesvirus 1
SRR2565966	NC_001806.2	100	97	1233	Human herpesvirus 1
SRR3927074	NC_001806.2	69	97	442	Human herpesvirus 1
SRR1535517	NC_001806.2	50	100	149	Human herpesvirus 1
SRR1535519	NC_001806.2	82	100	491	Human herpesvirus 1
SRR1535520	NC_001806.2	72	100	512	Human herpesvirus 1
SRR1535523	NC_001806.2	100	100	14259	Human herpesvirus 1
SRR1535521	NC_001806.2	81	100	536	Human herpesvirus 1
SRR1535522	NC_001806.2	100	100	13138	Human herpesvirus 1
SRR1535524	NC_001806.2	100	100	14622	Human herpesvirus 1
SRR1535525	NC_001806.2	100	100	319445	Human herpesvirus 1
SRR1535526	NC_001806.2	100	100	323045	Human herpesvirus 1
SRR1535527	NC_001806.2	100	100	326869	Human herpesvirus 1
SRR1535528	NC_001806.2	100	100	938619	Human herpesvirus 1
SRR1535529	NC_001806.2	100	100	1053311	Human herpesvirus 1
SRR1535530	NC_001806.2	100	100	1060534	Human herpesvirus 1
SRR1535531	NC_001806.2	100	100	1283406	Human herpesvirus 1
SRR1535532	NC_001806.2	100	100	1280684	Human herpesvirus 1
SRR1535533	NC_001806.2	100	100	1289351	Human herpesvirus 1
SRR1535534	NC_001806.2	77	100	439	Human herpesvirus 1
SRR1535535	NC_001806.2	84	100	499	Human herpesvirus 1
SRR1535536	NC_001806.2	82	100	475	Human herpesvirus 1
SRR1535537	NC_001806.2	66	100	648	Human herpesvirus 1
SRR1535538	NC_001806.2	64	100	746	Human herpesvirus 1
SRR1535539	NC_001806.2	62	100	729	Human herpesvirus 1
SRR1535540	NC_001806.2	100	100	106549	Human herpesvirus 1
SRR1535541	NC_001806.2	100	100	116704	Human herpesvirus 1
SRR1535542	NC_001806.2	100	100	116233	Human herpesvirus 1
SRR1535543	NC_001806.2	100	100	398033	Human herpesvirus 1
SRR1535544	NC_001806.2	100	100	449489	Human herpesvirus 1
SRR1535545	NC_001806.2	100	100	449033	Human herpesvirus 1
SRR1535546	NC_001806.2	100	100	1410550	Human herpesvirus 1
SRR1535548	NC_001806.2	100	100	1576517	Human herpesvirus 1
SRR1535547	NC_001806.2	100	100	1575440	Human herpesvirus 1
SRR1535549	NC_001806.2	100	100	617374	Human herpesvirus 1
SRR1535550	NC_001806.2	100	100	704821	Human herpesvirus 1
SRR1535551	NC_001806.2	100	100	701748	Human herpesvirus 1
SRR3587273	NC_001806.2	86	98	644	Human herpesvirus 1
SRR3587274	NC_001806.2	97	98	889	Human herpesvirus 1
SRR3587275	NC_001806.2	89	98	713	Human herpesvirus 1
SRR4429110	NC_001806.2	100	99	444914	Human herpesvirus 1
SRR4429112	NC_001806.2	100	99	446035	Human herpesvirus 1
SRR4049000	NC_001806.2	100	98	4637	Human herpesvirus 1
SRR4429114	NC_001806.2	100	99	261888	Human herpesvirus 1
SRR4049001	NC_001806.2	80	98	967	Human herpesvirus 1
SRR4429116	NC_001806.2	100	99	413568	Human herpesvirus 1
SRR4049002	NC_001806.2	100	99	4484	Human herpesvirus 1
SRR4429120	NC_001806.2	100	99	329866	Human herpesvirus 1
SRR4429118	NC_001806.2	100	99	249743	Human herpesvirus 1
SRR4049003	NC_001806.2	100	99	7056	Human herpesvirus 1
SRR4429122	NC_001806.2	100	99	369948	Human herpesvirus 1
SRR4429123	NC_001806.2	67	98	255	Human herpesvirus 1
SRR4429124	NC_001806.2	100	99	341946	Human herpesvirus 1
SRR4049004	NC_001806.2	100	98	16373	Human herpesvirus 1
SRR4049005	NC_001806.2	100	99	15084	Human herpesvirus 1
SRR4049006	NC_001806.2	100	99	2238	Human herpesvirus 1
SRR4049007	NC_001806.2	98	99	3404	Human herpesvirus 1
SRR4049008	NC_001806.2	100	99	13546	Human herpesvirus 1
SRR4049009	NC_001806.2	100	99	14635	Human herpesvirus 1
SRR4049010	NC_001806.2	100	99	4665	Human herpesvirus 1
SRR4098574	NC_001806.2	61	92	347	Human herpesvirus 1
SRR4098578	NC_001806.2	100	98	765	Human herpesvirus 1
SRR4015367	NC_001806.2	87	98	745	Human herpesvirus 1
SRR5100823	NC_001806.2	83	99	563	Human herpesvirus 1
SRR5100824	NC_001806.2	81	99	687	Human herpesvirus 1
SRR5100825	NC_001806.2	68	99	517	Human herpesvirus 1
SRR5100826	NC_001806.2	87	99	1258	Human herpesvirus 1
SRR5100827	NC_001806.2	69	98	611	Human herpesvirus 1
SRR513162	NC_001806.2	76	98	329	Human herpesvirus 1
SRR3642505	NC_001806.2	78	99	278	Human herpesvirus 1
SRR4020176	NC_001806.2	65	99	468	Human herpesvirus 1
SRR4020177	NC_001806.2	55	99	291	Human herpesvirus 1
SRR3642506	NC_001806.2	100	99	1018	Human herpesvirus 1
SRR4020178	NC_001806.2	57	99	287	Human herpesvirus 1
SRR5382378	NC_001806.2	81	99	295	Human herpesvirus 1
SRR3642507	NC_001806.2	69	99	231	Human herpesvirus 1
SRR5045037	NC_001806.2	100	97	4217	Human herpesvirus 1
SRR5045034	NC_001806.2	100	97	2371	Human herpesvirus 1
SRR5045035	NC_001806.2	98	97	2454	Human herpesvirus 1
SRR5045036	NC_001806.2	100	97	2198	Human herpesvirus 1
SRR5045038	NC_001806.2	100	97	2751	Human herpesvirus 1
SRR5045039	NC_001806.2	100	97	3114	Human herpesvirus 1
SRR3642509	NC_001806.2	100	99	859	Human herpesvirus 1
SRR3642511	NC_001806.2	73	98	190	Human herpesvirus 1
SRR3642512	NC_001806.2	50	99	164	Human herpesvirus 1
SRR3642552	NC_001806.2	88	99	285	Human herpesvirus 1
SRR3642555	NC_001806.2	100	98	932	Human herpesvirus 1
SRR513446	NC_001806.2	100	98	7430	Human herpesvirus 1
SRR5376227	NC_001806.2	100	98	3642	Human herpesvirus 1
SRR5376228	NC_001806.2	100	98	28700	Human herpesvirus 1
SRR5376229	NC_001806.2	100	98	11432	Human herpesvirus 1
SRR5376230	NC_001806.2	100	98	5363	Human herpesvirus 1
SRR5376231	NC_001806.2	100	98	34876	Human herpesvirus 1
SRR5376232	NC_001806.2	100	98	24702	Human herpesvirus 1
SRR5376233	NC_001806.2	100	98	660762	Human herpesvirus 1
SRR5376234	NC_001806.2	100	98	2390543	Human herpesvirus 1
SRR5376235	NC_001806.2	100	98	887658	Human herpesvirus 1
SRR5376236	NC_001806.2	100	98	606464	Human herpesvirus 1
SRR5376237	NC_001806.2	100	98	2212789	Human herpesvirus 1
SRR5376238	NC_001806.2	100	98	857725	Human herpesvirus 1
SRR5376239	NC_001806.2	100	98	2100402	Human herpesvirus 1
SRR5376240	NC_001806.2	100	99	8461339	Human herpesvirus 1
SRR5376241	NC_001806.2	100	98	11659618	Human herpesvirus 1
SRR5376242	NC_001806.2	100	98	2074663	Human herpesvirus 1
SRR5376243	NC_001806.2	100	99	7742181	Human herpesvirus 1
SRR5376244	NC_001806.2	100	98	10863528	Human herpesvirus 1
SRR5110523	NC_001806.2	100	98	3284	Human herpesvirus 1
SRR5376245	NC_001806.2	100	99	2216417	Human herpesvirus 1
SRR5376246	NC_001806.2	100	99	8620974	Human herpesvirus 1
SRR5376247	NC_001806.2	100	98	11335443	Human herpesvirus 1
SRR5183730	NC_001806.2	71	99	489	Human herpesvirus 1
SRR5376248	NC_001806.2	100	99	2189209	Human herpesvirus 1
SRR5376249	NC_001806.2	100	99	9379959	Human herpesvirus 1
SRR5376250	NC_001806.2	100	98	9196112	Human herpesvirus 1
SRR5376251	NC_001806.2	100	97	17449	Human herpesvirus 1
SRR5376252	NC_001806.2	100	97	18032	Human herpesvirus 1
SRR5376253	NC_001806.2	100	99	782016	Human herpesvirus 1
SRR5376254	NC_001806.2	100	99	419426	Human herpesvirus 1
SRR5068345	NC_001806.2	95	99	704	Human herpesvirus 1
SRR5376255	NC_001806.2	100	99	8291108	Human herpesvirus 1
SRR5068346	NC_001806.2	87	98	407	Human herpesvirus 1
SRR5068347	NC_001806.2	97	99	529	Human herpesvirus 1
SRR5376256	NC_001806.2	100	99	6959742	Human herpesvirus 1
SRR5068348	NC_001806.2	93	98	832	Human herpesvirus 1
SRR5068349	NC_001806.2	99	98	647	Human herpesvirus 1
SRR5068350	NC_001806.2	92	99	601	Human herpesvirus 1
SRR5068351	NC_001806.2	78	98	415	Human herpesvirus 1
SRR5376257	NC_001806.2	100	99	11261522	Human herpesvirus 1
SRR5068352	NC_001806.2	84	98	319	Human herpesvirus 1
SRR5376258	NC_001806.2	100	99	9090627	Human herpesvirus 1
SRR5376259	NC_001806.2	100	97	19641	Human herpesvirus 1
SRR5376260	NC_001806.2	100	97	22288	Human herpesvirus 1
SRR5376261	NC_001806.2	100	99	1952136	Human herpesvirus 1
SRR5068353	NC_001806.2	100	98	772	Human herpesvirus 1
SRR5183739	NC_001806.2	55	98	284	Human herpesvirus 1
SRR5376262	NC_001806.2	100	99	2207434	Human herpesvirus 1
SRR5376263	NC_001806.2	100	99	11288583	Human herpesvirus 1
SRR5376264	NC_001806.2	100	99	21861451	Human herpesvirus 1
SRR5376265	NC_001806.2	100	99	11762683	Human herpesvirus 1
SRR5376266	NC_001806.2	100	99	4753796	Human herpesvirus 1
SRR5376267	NC_001806.2	100	97	8195	Human herpesvirus 1
SRR5376268	NC_001806.2	100	97	61751	Human herpesvirus 1
SRR5376269	NC_001806.2	100	99	695194	Human herpesvirus 1
SRR5376270	NC_001806.2	100	98	1452968	Human herpesvirus 1
SRR5376271	NC_001806.2	100	99	7353966	Human herpesvirus 1
SRR5376272	NC_001806.2	100	98	21314713	Human herpesvirus 1
SRR5376273	NC_001806.2	100	98	9312381	Human herpesvirus 1
SRR5376274	NC_001806.2	100	98	9080603	Human herpesvirus 1
SRR5110646	NC_001806.2	58	99	158	Human herpesvirus 1
SRR4125281	NC_001806.2	100	99	5353	Human herpesvirus 1
SRR4125282	NC_001806.2	100	99	26427	Human herpesvirus 1
SRR4125283	NC_001806.2	100	99	6280	Human herpesvirus 1
SRR4125284	NC_001806.2	100	99	16922	Human herpesvirus 1
SRR4125285	NC_001806.2	100	99	8440	Human herpesvirus 1
SRR4125286	NC_001806.2	100	99	6829	Human herpesvirus 1
SRR4125287	NC_001806.2	100	99	6125	Human herpesvirus 1
SRR4125288	NC_001806.2	100	99	4402	Human herpesvirus 1
